idx,target_type,attractors,target_num,condition,subject_word,target_word,base_sentence,good,bad,tok_len
5245,copula,2,sg,target_copula_num_sg_att2_pl,donkey,is,The donkey above the rocks below the lamps,The donkey above the rocks below the lamps is,The donkey above the rocks below the lamps are,10
5246,copula,2,sg,target_copula_num_sg_att2_pl,ewe,is,The ewe behind the cabins beside the tents,The ewe behind the cabins beside the tents is,The ewe behind the cabins beside the tents are,10
5247,copula,2,pl,target_copula_num_pl_att2_sg,rooks,are,The rooks opposite the vase alongside the plant,The rooks opposite the vase alongside the plant are,The rooks opposite the vase alongside the plant is,10
5248,copula,2,pl,target_copula_num_pl_att2_sg,stingrays,are,The stingrays beneath the car around the box,The stingrays beneath the car around the box are,The stingrays beneath the car around the box is,10
5249,copula,2,pl,target_copula_num_pl_att2_sg,foxs,are,The foxs under the mirror by the clock,The foxs under the mirror by the clock are,The foxs under the mirror by the clock is,10
5250,copula,2,sg,target_copula_num_sg_att2_pl,skunk,is,The skunk above the rocks below the lamps,The skunk above the rocks below the lamps is,The skunk above the rocks below the lamps are,10
5251,copula,2,pl,target_copula_num_pl_att2_sg,colts,are,The colts by the clock above the vase,The colts by the clock above the vase are,The colts by the clock above the vase is,10
5252,copula,2,pl,target_copula_num_pl_att2_sg,wombats,are,The wombats below the lamp beneath the chair,The wombats below the lamp beneath the chair are,The wombats below the lamp beneath the chair is,10
5253,copula,2,pl,target_copula_num_pl_att2_sg,sows,are,The sows outside the fountain opposite the column,The sows outside the fountain opposite the column are,The sows outside the fountain opposite the column is,10
5254,copula,2,pl,target_copula_num_pl_att2_sg,moles,are,The moles under the garage by the porch,The moles under the garage by the porch are,The moles under the garage by the porch is,10
5255,copula,2,sg,target_copula_num_sg_att2_pl,mouse,is,The mouse beneath the bushes around the stumps,The mouse beneath the bushes around the stumps is,The mouse beneath the bushes around the stumps are,10
5256,copula,2,pl,target_copula_num_pl_att2_sg,turkeys,are,The turkeys near the mirror behind the clock,The turkeys near the mirror behind the clock are,The turkeys near the mirror behind the clock is,10
5257,copula,2,pl,target_copula_num_pl_att2_sg,parrots,are,The parrots alongside the stool near the mirror,The parrots alongside the stool near the mirror are,The parrots alongside the stool near the mirror is,10
5258,copula,2,sg,target_copula_num_sg_att2_pl,possum,is,The possum by the fences above the rocks,The possum by the fences above the rocks is,The possum by the fences above the rocks are,10
5259,copula,2,pl,target_copula_num_pl_att2_sg,swans,are,The swans behind the lantern beside the bucket,The swans behind the lantern beside the bucket are,The swans behind the lantern beside the bucket is,10
5260,copula,2,sg,target_copula_num_sg_att2_pl,rat,is,The rat above the vases below the plants,The rat above the vases below the plants is,The rat above the vases below the plants are,10
5261,copula,2,pl,target_copula_num_pl_att2_sg,ponys,are,The ponys alongside the wall near the table,The ponys alongside the wall near the table are,The ponys alongside the wall near the table is,10
5262,copula,2,pl,target_copula_num_pl_att2_sg,stingrays,are,The stingrays behind the fence beside the rock,The stingrays behind the fence beside the rock are,The stingrays behind the fence beside the rock is,10
5263,copula,2,sg,target_copula_num_sg_att2_pl,tahr,is,The tahr below the cabinets beneath the desks,The tahr below the cabinets beneath the desks is,The tahr below the cabinets beneath the desks are,10
5264,copula,2,pl,target_copula_num_pl_att2_sg,vipers,are,The vipers near the gate behind the fence,The vipers near the gate behind the fence are,The vipers near the gate behind the fence is,10
5265,copula,2,pl,target_copula_num_pl_att2_sg,crabs,are,The crabs beneath the mailbox around the trough,The crabs beneath the mailbox around the trough are,The crabs beneath the mailbox around the trough is,10
5266,copula,2,sg,target_copula_num_sg_att2_pl,gnat,is,The gnat outside the cabins opposite the tents,The gnat outside the cabins opposite the tents is,The gnat outside the cabins opposite the tents are,10
5267,copula,2,sg,target_copula_num_sg_att2_pl,cricket,is,The cricket between the arches atop the towers,The cricket between the arches atop the towers is,The cricket between the arches atop the towers are,10
5268,copula,2,sg,target_copula_num_sg_att2_pl,okapi,is,The okapi beneath the desks around the sofas,The okapi beneath the desks around the sofas is,The okapi beneath the desks around the sofas are,10
5269,copula,2,sg,target_copula_num_sg_att2_pl,peacock,is,The peacock beside the poles past the signs,The peacock beside the poles past the signs is,The peacock beside the poles past the signs are,10
5270,copula,2,pl,target_copula_num_pl_att2_sg,starlings,are,The starlings alongside the stool near the mirror,The starlings alongside the stool near the mirror are,The starlings alongside the stool near the mirror is,10
5271,copula,2,sg,target_copula_num_sg_att2_pl,jaguar,is,The jaguar near the tables behind the houses,The jaguar near the tables behind the houses is,The jaguar near the tables behind the houses are,10
5272,copula,2,pl,target_copula_num_pl_att2_sg,jays,are,The jays atop the table outside the house,The jays atop the table outside the house are,The jays atop the table outside the house is,10
5273,copula,2,sg,target_copula_num_sg_att2_pl,gerbil,is,The gerbil behind the houses beside the ponds,The gerbil behind the houses beside the ponds is,The gerbil behind the houses beside the ponds are,10
5274,copula,2,pl,target_copula_num_pl_att2_sg,mules,are,The mules by the fence above the rock,The mules by the fence above the rock are,The mules by the fence above the rock is,10
5275,copula,2,sg,target_copula_num_sg_att2_pl,weevil,is,The weevil outside the desks opposite the sofas,The weevil outside the desks opposite the sofas is,The weevil outside the desks opposite the sofas are,10
5276,copula,2,sg,target_copula_num_sg_att2_pl,dolphin,is,The dolphin by the thresholds above the alcoves,The dolphin by the thresholds above the alcoves is,The dolphin by the thresholds above the alcoves are,10
5277,copula,2,sg,target_copula_num_sg_att2_pl,parrot,is,The parrot past the bridges under the gates,The parrot past the bridges under the gates is,The parrot past the bridges under the gates are,10
5278,copula,2,pl,target_copula_num_pl_att2_sg,ravens,are,The ravens alongside the bridge near the gate,The ravens alongside the bridge near the gate are,The ravens alongside the bridge near the gate is,10
5279,copula,2,pl,target_copula_num_pl_att2_sg,pigeons,are,The pigeons below the statue beneath the hedge,The pigeons below the statue beneath the hedge are,The pigeons below the statue beneath the hedge is,10
5280,copula,2,pl,target_copula_num_pl_att2_sg,mongooses,are,The mongooses beneath the car around the box,The mongooses beneath the car around the box are,The mongooses beneath the car around the box is,10
5281,copula,2,pl,target_copula_num_pl_att2_sg,camels,are,The camels opposite the post alongside the window,The camels opposite the post alongside the window are,The camels opposite the post alongside the window is,10
5282,copula,2,pl,target_copula_num_pl_att2_sg,moths,are,The moths near the tower behind the cabin,The moths near the tower behind the cabin are,The moths near the tower behind the cabin is,10
5283,copula,2,sg,target_copula_num_sg_att2_pl,hedgehog,is,The hedgehog opposite the boxes alongside the walls,The hedgehog opposite the boxes alongside the walls is,The hedgehog opposite the boxes alongside the walls are,10
5284,copula,2,sg,target_copula_num_sg_att2_pl,rattler,is,The rattler opposite the baskets alongside the barrels,The rattler opposite the baskets alongside the barrels is,The rattler opposite the baskets alongside the barrels are,10
5285,copula,2,pl,target_copula_num_pl_att2_sg,wasps,are,The wasps outside the coop opposite the hive,The wasps outside the coop opposite the hive are,The wasps outside the coop opposite the hive is,10
5286,copula,2,pl,target_copula_num_pl_att2_sg,numbats,are,The numbats around the post between the window,The numbats around the post between the window are,The numbats around the post between the window is,10
5287,copula,2,sg,target_copula_num_sg_att2_pl,goose,is,The goose below the signs beneath the mailboxes,The goose below the signs beneath the mailboxes is,The goose below the signs beneath the mailboxes are,10
5288,copula,2,pl,target_copula_num_pl_att2_sg,zebras,are,The zebras beside the basket past the barrel,The zebras beside the basket past the barrel are,The zebras beside the basket past the barrel is,10
5289,copula,2,sg,target_copula_num_sg_att2_pl,bunting,is,The bunting beneath the desks around the sofas,The bunting beneath the desks around the sofas is,The bunting beneath the desks around the sofas are,10
5290,copula,2,pl,target_copula_num_pl_att2_sg,hyenas,are,The hyenas behind the clock beside the vase,The hyenas behind the clock beside the vase are,The hyenas behind the clock beside the vase is,10
5291,copula,2,pl,target_copula_num_pl_att2_sg,cubs,are,The cubs by the clock above the vase,The cubs by the clock above the vase are,The cubs by the clock above the vase is,10
5292,copula,2,sg,target_copula_num_sg_att2_pl,viper,is,The viper under the doorways by the thresholds,The viper under the doorways by the thresholds is,The viper under the doorways by the thresholds are,10
5293,copula,2,sg,target_copula_num_sg_att2_pl,lynx,is,The lynx behind the houses beside the ponds,The lynx behind the houses beside the ponds is,The lynx behind the houses beside the ponds are,10
5294,copula,2,sg,target_copula_num_sg_att2_pl,mule,is,The mule behind the crates beside the baskets,The mule behind the crates beside the baskets is,The mule behind the crates beside the baskets are,10
5295,copula,2,pl,target_copula_num_pl_att2_sg,hornets,are,The hornets around the hive between the nest,The hornets around the hive between the nest are,The hornets around the hive between the nest is,10
5296,copula,2,pl,target_copula_num_pl_att2_sg,boas,are,The boas beneath the bench around the post,The boas beneath the bench around the post are,The boas beneath the bench around the post is,10
5297,copula,2,pl,target_copula_num_pl_att2_sg,wasps,are,The wasps beside the sofa past the stool,The wasps beside the sofa past the stool are,The wasps beside the sofa past the stool is,10
